,amount,epoch,pool_id
62,17789335,286,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak
63,19847965,287,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak
64,17305083,288,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak
65,14197205,289,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak
66,14330207,290,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak
67,18697535,291,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak
68,11801011,292,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak
69,19177474,293,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak
70,15055800,294,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak
71,13021993,295,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak
72,17460339,296,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak
73,15028767,297,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak
74,15399641,298,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak
75,14694106,299,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak
76,17655745,300,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak
77,17641082,301,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak
78,11937378,302,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak
79,17328102,303,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak
80,15835884,304,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak
81,19202437,305,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak
